candidate_id,corpus,split,source_file,sent_id,head_id,head_form,head_lemma,upos,xpos,head_deprel,feats,has_voice_pass,has_nsubj_pass,has_obl_agent,aux_pass_lemmas,aux_lemmas,cop_lemmas,participle_like,parent_id,parent_form,parent_deprel,head_children,provisional_streams,sentence,sentence_marked,sampling_stream,sample_set,sample_rank
ewt|train|weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0007|22,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0007,22,charged,charge,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,have,_,1,_,_,_,3:nsubj:pass:members;20:aux:have;21:aux:pass:been;25:obl:entry;26:punct:.,core_be;passive_ledger,"These alleged members of the Arakan Army, the military wing of the National Unity Party in Myanmar, have been charged with illegal entry.","These alleged members of the Arakan Army , the military wing of the National Unity Party in Myanmar , have been [[charged]] with illegal entry .",core_be,analytic_core_candidate,8
gum|train|GUM_fiction_time-37|16,gum,train,en_gum-ud-train.conllu,GUM_fiction_time-37,16,taken,take,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,13,what,nsubj,14:nsubj:I;15:aux:had;21:xcomp:mass,foil_participial_modifier;foil_perfect,"Looking round me again, I saw that, quite near, what I had taken to be a reddish mass of rock was moving slowly towards me.","Looking round me again , I saw that , quite near , what I had [[taken]] to be a reddish mass of rock was moving slowly towards me .",foil_participial_modifier,analytic_foil_candidate,8
ewt|train|answers-20111108092321AAK0Eqp_ans-0026|8,ewt,train,en_ewt-ud-train.conllu,answers-20111108092321AAK0Eqp_ans-0026,8,been,be,VERB,VBN,advcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,2,add,root,5:mark:because;6:expl:there;7:aux:have;10:nsubj:people,foil_perfect,I add that in because there have been some people who have tried to claim citizenship by sending for their birth certificate when they were never really born in Canada or to Canadian parents.,I add that in because there have [[been]] some people who have tried to claim citizenship by sending for their birth certificate when they were never really born in Canada or to Canadian parents .,foil_perfect,analytic_foil_candidate,51
ewt|dev|reviews-009775-0002|6,ewt,dev,en_ewt-ud-dev.conllu,reviews-009775-0002,6,beat,beat,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,can,_,1,_,_,_,2:nsubj:pass:smokehouse;3:aux:ca;4:advmod:n't;5:aux:pass:be;7:advmod:anywhere;8:punct:.,core_be;passive_ledger,The smokehouse can't be beat anywhere.,The smokehouse ca n't be [[beat]] anywhere .,core_be,analytic_core_candidate,60
ewt|train|reviews-035899-0005|4,ewt,train,en_ewt-ud-train.conllu,reviews-035899-0005,4,moved,move,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:We;2:aux:have;3:advmod:since;6:advmod:further;14:conj:worth;35:punct:.,foil_perfect,"We have since moved slightly further away from the centre but it's worth the extra travel, as the care provided exceeds our expectations... especially after a few horrendous daycare experiences elsewhere.","We have since [[moved]] slightly further away from the centre but it 's worth the extra travel , as the care provided exceeds our expectations ... especially after a few horrendous daycare experiences elsewhere .",foil_perfect,analytic_foil_candidate,44
gum|train|GUM_bio_holt-14|2,gum,train,en_gum-ud-train.conllu,GUM_bio_holt-14,2,batted,bat,VERB,VBN,acl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,1,Runs,nsubj,3:obl:in,passive_ledger;peripheral_reduced_embedded,Runs batted in 171,Runs [[batted]] in 171,peripheral_reduced_embedded,heldout,27
ewt|train|answers-20111108111010AASEk0S_ans-0010|14,ewt,train,en_ewt-ud-train.conllu,answers-20111108111010AASEk0S_ans-0010,14,had,have,VERB,VBN,conj,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,2,have,root,11:cc:and;12:aux:have;13:advmod:never;16:obj:problem,foil_perfect,"i have over 40 corns, kings, and milks and have never had a problem with the UTH system.","i have over 40 corns , kings , and milks and have never [[had]] a problem with the UTH system .",foil_perfect,analytic_foil_candidate,33
gum|train|GUM_whow_quidditch-4|20,gum,train,en_gum-ud-train.conllu,GUM_whow_quidditch-4,20,given,give,VERB,VBN,acl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,1,_,_,_,1,19,those,conj,25:obl:agent:Association,passive_ledger;peripheral_reduced_embedded,"There are many different ways of playing Quidditch, but the most commonly used set of rules are those given by the International Quidditch Association (which can be found here).","There are many different ways of playing Quidditch , but the most commonly used set of rules are those [[given]] by the International Quidditch Association ( which can be found here ) .",peripheral_reduced_embedded,heldout,36
gum|train|GUM_speech_maiden-15|22,gum,train,en_gum-ud-train.conllu,GUM_speech_maiden-15,22,tried,try,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,have,_,1,29,endure,ccomp,"18:mark:though;19:nsubj:pass:it;20:aux:has;21:aux:pass:been;25:conj:tested;26:punct:,",core_be;passive_ledger,"Let it be a message to our friends and adversaries around the world that our democracy, though it has been tried and been tested, shall long endure.","Let it be a message to our friends and adversaries around the world that our democracy , though it has been [[tried]] and been tested , shall long endure .",core_be,analytic_core_candidate,7
ewt|train|reviews-292841-0002|46,ewt,train,en_ewt-ud-train.conllu,reviews-292841-0002,46,stayed,stay,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,43,resorts,obl,44:nsubj:I;45:aux:'ve;47:obl:at,foil_participial_modifier;foil_perfect,"I've stayed at this fabulous little motel two years running, and I have to say it's one of the best lodging experiences I've ever had on the coast...and I'm even comparing it to the big resorts I've stayed at!","I 've stayed at this fabulous little motel two years running , and I have to say it 's one of the best lodging experiences I 've ever had on the coast ... and I 'm even comparing it to the big resorts I 've [[stayed]] at !",foil_participial_modifier,analytic_foil_candidate,53
gum|train|GUM_vlog_hair-49|40,gum,train,en_gum-ud-train.conllu,GUM_vlog_hair-49,40,said,say,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,35,all,obl,36:obj:that;37:nsubj:I;38:aux:'ve;39:advmod:always;43:obl:channel,foil_participial_modifier;foil_perfect,"So I could not come out with a cream and tell you guys just – ""You can use it on your wash-n-go's"" when that would kinda go against all that I've always said on my channel, which is ""Gels actually are what make your wash-n-go stay.""","So I could not come out with a cream and tell you guys just – "" You can use it on your wash - n - go's "" when that would kinda go against all that I 've always [[said]] on my channel , which is "" Gels actually are what make your wash - n - go stay . """,foil_participial_modifier,analytic_foil_candidate,14
ewt|train|weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0056|22,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0056,22,backed,back,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,14,Iran,nsubj,19:nsubj:which;20:aux:have;21:advmod:traditionally;28:obj:Alliance,foil_participial_modifier;foil_perfect,"In a major regional shift reflecting the newly strengthened position of Karzai, Iran, Russia and India which have traditionally backed the Tajik dominated former Northern Alliance made strenuous efforts to convince presidential candidate Younis Qanooni to strike a deal with Karzai before the elections and not to oppose Karzai.","In a major regional shift reflecting the newly strengthened position of Karzai , Iran , Russia and India which have traditionally [[backed]] the Tajik dominated former Northern Alliance made strenuous efforts to convince presidential candidate Younis Qanooni to strike a deal with Karzai before the elections and not to oppose Karzai .",foil_participial_modifier,heldout,18
ewt|train|newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0004|39,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_alt.animals.bear_395d998336aec581_ENG_20031225_105300-0004,39,mauled,maul,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,be,_,1,35,friends,obj,36:nsubj:pass:who;37:aux:were;38:aux:pass:being,core_be;passive_ledger;peripheral_reduced_embedded,"Dr. Eric Fortier, 34, of Gatineau, Que., used a pocket knife to attack a polar bear on Baffin Island, just south of the Arctic Circle, to save two friends who were being mauled.","Dr. Eric Fortier , 34 , of Gatineau , Que. , used a pocket knife to attack a polar bear on Baffin Island , just south of the Arctic Circle , to save two friends who were being [[mauled]] .",core_be,analytic_core_candidate,20
gum|train|GUM_news_clock-17|23,gum,train,en_gum-ud-train.conllu,GUM_news_clock-17,23,held,hold,VERB,VBN,acl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,22,event,obl,27:obl:headquarters,passive_ledger;peripheral_reduced_embedded,"Mohamed was a VIP guest at the Google Science Fair this weekend, and was able to meet finalists at the event held at Google's headquarters located in Mountain View, California.","Mohamed was a VIP guest at the Google Science Fair this weekend , and was able to meet finalists at the event [[held]] at Google 's headquarters located in Mountain View , California .",peripheral_reduced_embedded,analytic_peripheral_candidate,14
ewt|train|weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0244|11,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0244,11,prepared,prepare,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,3,happen,root,"5:punct:,;6:mark:if;8:nsubj:pass:ground;9:aux:pass:is;10:advmod:not;13:advmod:carefully",core_be;passive_ledger,"It will happen again, if the ground is not prepared very carefully.","It will happen again , if the ground is not [[prepared]] very carefully .",core_be,heldout,39
gum|train|GUM_interview_cocktail-58|12,gum,train,en_gum-ud-train.conllu,GUM_interview_cocktail-58,12,served,serve,VERB,VBN,ccomp,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,6,estimate,acl,9:obl:unmarked:times;10:nsubj:we;11:aux:'ve;13:obj:it;14:advmod:overall,foil_perfect,"We have no way to estimate how many times we've served it overall, but we're now pouring around ten a night.","We have no way to estimate how many times we 've [[served]] it overall , but we 're now pouring around ten a night .",foil_perfect,analytic_foil_candidate,12
ewt|test|newsgroup-groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600-0009|11,ewt,test,en_ewt-ud-test.conllu,newsgroup-groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600-0009,11,funded,fund,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,1,be,be,_,1,_,_,_,4:nsubj:pass:Systems;8:aux:is;9:advmod:actually;10:aux:pass:being;15:obl:agent:businessmen;22:punct:.,core_be;passive_ledger,"The Lunar Transporatation Systems (LTS) is actually being funded by two space businessmen, Walter Kistler and Bob Citron.","The Lunar Transporatation Systems ( LTS ) is actually being [[funded]] by two space businessmen , Walter Kistler and Bob Citron .",core_be,analytic_core_candidate,52
gum|test|GUM_vlog_london-4|10,gum,test,en_gum-ud-test.conllu,GUM_vlog_london-4,10,requested,request,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,5,something,ccomp,6:obj:that;8:nsubj:guys;9:aux:have;15:obl:time,foil_participial_modifier;foil_perfect,"I know this is something that you guys have requested for a very long time, and after two and a half years of living here, I finally feel like I've made it my own and decorated it how I want, and I'm ready to show it to you guys.","I know this is something that you guys have [[requested]] for a very long time , and after two and a half years of living here , I finally feel like I 've made it my own and decorated it how I want , and I 'm ready to show it to you guys .",foil_participial_modifier,analytic_foil_candidate,4
ewt|train|reviews-363234-0002|6,ewt,train,en_ewt-ud-train.conllu,reviews-363234-0002,6,done,do,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,3,got,root,8:obl:Aztec,passive_ledger;peripheral_manual_probe,I recently got a tattoo done at Aztec and I could not be happier.,I recently got a tattoo [[done]] at Aztec and I could not be happier .,peripheral_manual_probe,analytic_peripheral_candidate,8
gum|train|GUM_conversation_erasmus-55|22,gum,train,en_gum-ud-train.conllu,GUM_conversation_erasmus-55,22,demanded,demand,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,18,everything,obj,"19:punct:,;20:nsubj:pass:that;21:aux:pass:is;24:obl:her",core_be;passive_ledger,"The whore reason prefers to submit to the Devil, adjusts to all situations, and proves everything, that is demanded of her.","The whore reason prefers to submit to the Devil , adjusts to all situations , and proves everything , that is [[demanded]] of her .",core_be,analytic_core_candidate,31
ewt|train|newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058|15,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058,15,lasted,last,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,12,siege,appos,13:nsubj:that;14:aux:has;20:obl:unmarked:days,foil_participial_modifier;foil_perfect,"The occupation of Iraq has become a guerrilla war, a siege that has lasted more than a thousand days.","The occupation of Iraq has become a guerrilla war , a siege that has [[lasted]] more than a thousand days .",foil_participial_modifier,analytic_foil_candidate,8
ewt|train|answers-20111101180811AAZtKpz_ans-0014|10,ewt,train,en_ewt-ud-train.conllu,answers-20111101180811AAZtKpz_ans-0014,10,listed,list,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,7,ones,obl,8:nsubj:you;9:aux:have,foil_participial_modifier;foil_perfect,I have never eaten at the ones you have listed nor do I know of anyone who has.,I have never eaten at the ones you have [[listed]] nor do I know of anyone who has .,foil_participial_modifier,analytic_foil_candidate,10
ewt|train|email-enronsent35_01-0034|4,ewt,train,en_ewt-ud-train.conllu,email-enronsent35_01-0034,4,received,receive,VERB,VBN,advcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,9,let,root,1:mark:If;2:nsubj:you;3:aux:have;5:obj:it;7:obl:mistake,foil_perfect,If you have received it by mistake please let us know by reply and then delete it from your system; you should not copy this message or disclose its contents to anyone.,If you have [[received]] it by mistake please let us know by reply and then delete it from your system ; you should not copy this message or disclose its contents to anyone .,foil_perfect,analytic_foil_candidate,39
ewt|train|email-enronsent38_01-0088|28,ewt,train,en_ewt-ud-train.conllu,email-enronsent38_01-0088,28,finished,finish,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,be,1,_,_,_,2:advmod:far;11:nsubj:outer:issue;24:cop:is;25:mark:whether;26:nsubj:we;27:aux:'ve;29:xcomp:coordinating;38:punct:.,foil_copular_participle;foil_perfect,"As far as the EEI goes, the only remaining issue that I'm aware of (aside from finalizing the LOC) is whether we've finished coordinating the Attachment containing the list of prior transactions.","As far as the EEI goes , the only remaining issue that I 'm aware of ( aside from finalizing the LOC ) is whether we 've [[finished]] coordinating the Attachment containing the list of prior transactions .",foil_copular_participle,analytic_foil_candidate,17
ewt|train|newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0137|3,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0137,3,assigned,assign,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,1:nsubj:pass:Pioneers;2:aux:pass:were;4:obj:numbers;24:punct:.;25:punct:),core_be;passive_ledger,"Pioneers were assigned numbers, which were included on all cheques, enabling the campaign to keep track of who raised how much.)","Pioneers were [[assigned]] numbers , which were included on all cheques , enabling the campaign to keep track of who raised how much . )",core_be,heldout,23
gum|train|GUM_news_stampede-9|5,gum,train,en_gum-ud-train.conllu,GUM_news_stampede-9,5,provided,provide,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,2:nsubj:officials;3:aux:had;4:advmod:already;6:obj:safeguards;8:advcl:installing;22:conj:installed;26:conj:placed;34:punct:.,foil_perfect,"Saudi officials had already provided safeguards by installing an oval wall with padded edges to protect pilgrams from a crush, installed security cameras and placed over 60,000 security personnel in the area.","Saudi officials had already [[provided]] safeguards by installing an oval wall with padded edges to protect pilgrams from a crush , installed security cameras and placed over 60,000 security personnel in the area .",foil_perfect,analytic_foil_candidate,37
